67;1;2023-08-17 00:00;2023-08-21 00:00;75000.0;1750000.0;2500000.0;0;Santa Marta;Santa Marta;;;;false;68;GustavoC
68;1;2023-08-18 00:00;2023-08-20 00:00;75000.0;1750000.0;2500000.0;0;Riohacha;Riohacha;;;;false;69;HernanC
69;1;2023-08-19 00:00;2023-08-22 00:00;75000.0;1750000.0;2500000.0;0;Pereira;Pereira;;;;false;70;IgnacioC
70;1;2023-08-20 00:00;2023-08-24 00:00;75000.0;1750000.0;2500000.0;0;Cartagena;Cartagena;;;;false;71;JavierC
71;2;2023-02-04 00:00;2023-02-06 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;72;ArmandoC
72;2;2023-02-05 00:00;2023-02-08 00:00;90000.0;210000.0;300000.0;0;Valledupar;Valledupar;;;;false;73;BellaC
73;2;2023-02-06 00:00;2023-02-09 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;74;CamiloC
74;2;2023-02-07 00:00;2023-02-10 00:00;90000.0;210000.0;300000.0;0;Medellin;Medellin;;;;false;75;DanielC
75;2;2023-02-08 00:00;2023-02-11 00:00;90000.0;210000.0;300000.0;0;Barranquilla;Barranquilla;;;;false;76;EstebanC
76;2;2023-02-09 00:00;2023-02-13 00:00;90000.0;210000.0;300000.0;0;Villavicencio;Villavicencio;;;;false;77;FernandoC
77;2;2023-02-10 00:00;2023-02-12 00:00;90000.0;210000.0;300000.0;0;Santa Marta;Santa Marta;;;;false;78;GustavoC
78;2;2023-02-11 00:00;2023-02-14 00:00;90000.0;210000.0;300000.0;0;Riohacha;Riohacha;;;;false;79;HernanC
79;2;2023-02-12 00:00;2023-02-15 00:00;90000.0;210000.0;300000.0;0;Pereira;Pereira;;;;false;80;IgnacioC
80;2;2023-02-13 00:00;2023-02-17 00:00;90000.0;210000.0;300000.0;0;Cartagena;Cartagena;;;;false;81;JavierC
81;1;2023-08-25 00:00;2023-08-28 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;82;ArmandoC
82;1;2023-08-26 00:00;2023-08-28 00:00;75000.0;1750000.0;2500000.0;0;Valledupar;Valledupar;;;;false;83;BellaC
83;1;2023-08-27 00:00;2023-08-28 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;84;CamiloC
84;1;2023-08-28 00:00;2023-08-30 00:00;75000.0;1750000.0;2500000.0;0;Medellin;Medellin;;;;false;85;DanielC
85;1;2023-08-29 00:00;2023-08-31 00:00;75000.0;1750000.0;2500000.0;0;Barranquilla;Barranquilla;;;;false;86;EstebanC
86;1;2023-08-30 00:00;2023-09-02 00:00;75000.0;1750000.0;2500000.0;0;Villavicencio;Villavicencio;;;;false;87;FernandoC
87;1;2023-08-31 00:00;2023-09-04 00:00;75000.0;1750000.0;2500000.0;0;Santa Marta;Santa Marta;;;;false;88;GustavoC
88;1;2023-09-01 00:00;2023-09-05 00:00;75000.0;1750000.0;2500000.0;0;Riohacha;Riohacha;;;;false;89;HernanC
89;1;2023-09-02 00:00;2023-09-06 00:00;75000.0;1750000.0;2500000.0;0;Pereira;Pereira;;;;false;90;IgnacioC
90;1;2023-09-03 00:00;2023-09-06 00:00;75000.0;1750000.0;2500000.0;0;Cartagena;Cartagena;;;;false;91;JavierC
91;2;2023-02-18 00:00;2023-02-22 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;92;ArmandoC
92;2;2023-02-19 00:00;2023-02-21 00:00;90000.0;210000.0;300000.0;0;Valledupar;Valledupar;;;;false;93;BellaC
93;2;2023-02-20 00:00;2023-02-21 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;94;CamiloC
94;2;2023-02-21 00:00;2023-02-23 00:00;90000.0;210000.0;300000.0;0;Medellin;Medellin;;;;false;95;DanielC
95;2;2023-02-22 00:00;2023-02-26 00:00;90000.0;210000.0;300000.0;0;Barranquilla;Barranquilla;;;;false;96;EstebanC
96;2;2023-02-23 00:00;2023-02-26 00:00;90000.0;210000.0;300000.0;0;Villavicencio;Villavicencio;;;;false;97;FernandoC
97;2;2023-02-24 00:00;2023-02-26 00:00;90000.0;210000.0;300000.0;0;Santa Marta;Santa Marta;;;;false;98;GustavoC
98;2;2023-02-25 00:00;2023-02-27 00:00;90000.0;210000.0;300000.0;0;Riohacha;Riohacha;;;;false;99;HernanC
99;2;2023-02-26 00:00;2023-03-02 00:00;90000.0;210000.0;300000.0;0;Pereira;Pereira;;;;false;100;IgnacioC
100;2;2023-02-27 00:00;2023-03-01 00:00;90000.0;210000.0;300000.0;0;Cartagena;Cartagena;;;;false;101;JavierC
101;1;2023-03-04 00:00;2023-03-05 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;102;ArmandoC
102;1;2023-03-05 00:00;2023-03-07 00:00;75000.0;1750000.0;2500000.0;0;Valledupar;Valledupar;;;;false;103;BellaC
103;1;2023-03-06 00:00;2023-03-08 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;104;CamiloC
104;1;2023-03-07 00:00;2023-03-09 00:00;75000.0;1750000.0;2500000.0;0;Medellin;Medellin;;;;false;105;DanielC
105;1;2023-03-08 00:00;2023-03-12 00:00;75000.0;1750000.0;2500000.0;0;Barranquilla;Barranquilla;;;;false;106;EstebanC
106;1;2023-03-09 00:00;2023-03-11 00:00;75000.0;1750000.0;2500000.0;0;Villavicencio;Villavicencio;;;;false;107;FernandoC
107;1;2023-03-10 00:00;2023-03-13 00:00;75000.0;1750000.0;2500000.0;0;Santa Marta;Santa Marta;;;;false;108;GustavoC
108;1;2023-03-11 00:00;2023-03-12 00:00;75000.0;1750000.0;2500000.0;0;Riohacha;Riohacha;;;;false;109;HernanC
109;1;2023-03-12 00:00;2023-03-15 00:00;75000.0;1750000.0;2500000.0;0;Pereira;Pereira;;;;false;110;IgnacioC
110;1;2023-03-13 00:00;2023-03-17 00:00;75000.0;1750000.0;2500000.0;0;Cartagena;Cartagena;;;;false;111;JavierC
111;2;2023-03-18 00:00;2023-03-21 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;112;ArmandoC
112;2;2023-03-19 00:00;2023-03-20 00:00;90000.0;210000.0;300000.0;0;Valledupar;Valledupar;;;;false;113;BellaC
113;2;2023-03-20 00:00;2023-03-24 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;114;CamiloC
114;2;2023-03-21 00:00;2023-03-25 00:00;90000.0;210000.0;300000.0;0;Medellin;Medellin;;;;false;115;DanielC
115;2;2023-03-22 00:00;2023-03-24 00:00;90000.0;210000.0;300000.0;0;Barranquilla;Barranquilla;;;;false;116;EstebanC
116;2;2023-03-23 00:00;2023-03-26 00:00;90000.0;210000.0;300000.0;0;Villavicencio;Villavicencio;;;;false;117;FernandoC
117;2;2023-03-24 00:00;2023-03-27 00:00;90000.0;210000.0;300000.0;0;Santa Marta;Santa Marta;;;;false;118;GustavoC
118;2;2023-03-25 00:00;2023-03-29 00:00;90000.0;210000.0;300000.0;0;Riohacha;Riohacha;;;;false;119;HernanC
119;2;2023-03-26 00:00;2023-03-28 00:00;90000.0;210000.0;300000.0;0;Pereira;Pereira;;;;false;120;IgnacioC
120;2;2023-03-27 00:00;2023-03-30 00:00;90000.0;210000.0;300000.0;0;Cartagena;Cartagena;;;;false;121;JavierC
121;1;2023-04-01 00:00;2023-04-05 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;122;ArmandoC
122;1;2023-04-02 00:00;2023-04-05 00:00;75000.0;1750000.0;2500000.0;0;Valledupar;Valledupar;;;;false;123;BellaC
123;1;2023-04-03 00:00;2023-04-07 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;124;CamiloC
124;1;2023-04-04 00:00;2023-04-06 00:00;75000.0;1750000.0;2500000.0;0;Medellin;Medellin;;;;false;125;DanielC
125;1;2023-04-05 00:00;2023-04-08 00:00;75000.0;1750000.0;2500000.0;0;Barranquilla;Barranquilla;;;;false;126;EstebanC
126;1;2023-04-06 00:00;2023-04-10 00:00;75000.0;1750000.0;2500000.0;0;Villavicencio;Villavicencio;;;;false;127;FernandoC
127;1;2023-04-07 00:00;2023-04-10 00:00;75000.0;1750000.0;2500000.0;0;Santa Marta;Santa Marta;;;;false;128;GustavoC
128;1;2023-04-08 00:00;2023-04-11 00:00;75000.0;1750000.0;2500000.0;0;Riohacha;Riohacha;;;;false;129;HernanC
129;1;2023-04-09 00:00;2023-04-12 00:00;75000.0;1750000.0;2500000.0;0;Pereira;Pereira;;;;false;130;IgnacioC
130;1;2023-04-10 00:00;2023-04-11 00:00;75000.0;1750000.0;2500000.0;0;Cartagena;Cartagena;;;;false;131;JavierC
131;2;2023-04-15 00:00;2023-04-16 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;132;ArmandoC
132;2;2023-04-16 00:00;2023-04-19 00:00;90000.0;210000.0;300000.0;0;Valledupar;Valledupar;;;;false;133;BellaC
133;2;2023-04-17 00:00;2023-04-20 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;134;CamiloC
134;2;2023-04-18 00:00;2023-04-19 00:00;90000.0;210000.0;300000.0;0;Medellin;Medellin;;;;false;135;DanielC
135;2;2023-04-19 00:00;2023-04-23 00:00;90000.0;210000.0;300000.0;0;Barranquilla;Barranquilla;;;;false;136;EstebanC
136;2;2023-04-20 00:00;2023-04-21 00:00;90000.0;210000.0;300000.0;0;Villavicencio;Villavicencio;;;;false;137;FernandoC
137;2;2023-04-21 00:00;2023-04-23 00:00;90000.0;210000.0;300000.0;0;Santa Marta;Santa Marta;;;;false;138;GustavoC
138;2;2023-04-22 00:00;2023-04-23 00:00;90000.0;210000.0;300000.0;0;Riohacha;Riohacha;;;;false;139;HernanC
139;2;2023-04-23 00:00;2023-04-25 00:00;90000.0;210000.0;300000.0;0;Pereira;Pereira;;;;false;140;IgnacioC
140;2;2023-04-24 00:00;2023-04-25 00:00;90000.0;210000.0;300000.0;0;Cartagena;Cartagena;;;;false;141;JavierC
141;1;2023-05-01 00:00;2023-05-03 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;142;ArmandoC
142;1;2023-05-02 00:00;2023-05-05 00:00;75000.0;1750000.0;2500000.0;0;Valledupar;Valledupar;;;;false;143;BellaC
143;1;2023-05-03 00:00;2023-05-07 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;144;CamiloC
144;1;2023-05-04 00:00;2023-05-05 00:00;75000.0;1750000.0;2500000.0;0;Medellin;Medellin;;;;false;145;DanielC
145;1;2023-05-05 00:00;2023-05-06 00:00;75000.0;1750000.0;2500000.0;0;Barranquilla;Barranquilla;;;;false;146;EstebanC
146;1;2023-05-06 00:00;2023-05-10 00:00;75000.0;1750000.0;2500000.0;0;Villavicencio;Villavicencio;;;;false;147;FernandoC
147;1;2023-05-07 00:00;2023-05-08 00:00;75000.0;1750000.0;2500000.0;0;Santa Marta;Santa Marta;;;;false;148;GustavoC
148;1;2023-05-08 00:00;2023-05-12 00:00;75000.0;1750000.0;2500000.0;0;Riohacha;Riohacha;;;;false;149;HernanC
149;1;2023-05-09 00:00;2023-05-12 00:00;75000.0;1750000.0;2500000.0;0;Pereira;Pereira;;;;false;150;IgnacioC
150;1;2023-05-10 00:00;2023-05-14 00:00;75000.0;1750000.0;2500000.0;0;Cartagena;Cartagena;;;;false;151;JavierC
151;2;2023-05-15 00:00;2023-05-18 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;152;ArmandoC
152;2;2023-05-16 00:00;2023-05-19 00:00;90000.0;210000.0;300000.0;0;Valledupar;Valledupar;;;;false;153;BellaC
153;2;2023-05-17 00:00;2023-05-18 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;154;CamiloC
154;2;2023-05-18 00:00;2023-05-21 00:00;90000.0;210000.0;300000.0;0;Medellin;Medellin;;;;false;155;DanielC
155;2;2023-05-19 00:00;2023-05-21 00:00;90000.0;210000.0;300000.0;0;Barranquilla;Barranquilla;;;;false;156;EstebanC
156;2;2023-05-20 00:00;2023-05-24 00:00;90000.0;210000.0;300000.0;0;Villavicencio;Villavicencio;;;;false;157;FernandoC
157;2;2023-05-21 00:00;2023-05-24 00:00;90000.0;210000.0;300000.0;0;Santa Marta;Santa Marta;;;;false;158;GustavoC
158;2;2023-05-22 00:00;2023-05-24 00:00;90000.0;210000.0;300000.0;0;Riohacha;Riohacha;;;;false;159;HernanC
159;2;2023-05-23 00:00;2023-05-25 00:00;90000.0;210000.0;300000.0;0;Pereira;Pereira;;;;false;160;IgnacioC
160;2;2023-05-24 00:00;2023-05-28 00:00;90000.0;210000.0;300000.0;0;Cartagena;Cartagena;;;;false;161;JavierC
161;1;2023-06-01 00:00;2023-06-04 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;162;ArmandoC
162;1;2023-06-02 00:00;2023-06-03 00:00;75000.0;1750000.0;2500000.0;0;Valledupar;Valledupar;;;;false;163;BellaC
163;1;2023-06-03 00:00;2023-06-05 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;164;CamiloC
164;1;2023-06-04 00:00;2023-06-07 00:00;75000.0;1750000.0;2500000.0;0;Medellin;Medellin;;;;false;165;DanielC
165;1;2023-06-05 00:00;2023-06-09 00:00;75000.0;1750000.0;2500000.0;0;Barranquilla;Barranquilla;;;;false;166;EstebanC
166;1;2023-06-06 00:00;2023-06-10 00:00;75000.0;1750000.0;2500000.0;0;Villavicencio;Villavicencio;;;;false;167;FernandoC
167;1;2023-06-07 00:00;2023-06-08 00:00;75000.0;1750000.0;2500000.0;0;Santa Marta;Santa Marta;;;;false;168;GustavoC
168;1;2023-06-08 00:00;2023-06-09 00:00;75000.0;1750000.0;2500000.0;0;Riohacha;Riohacha;;;;false;169;HernanC
169;1;2023-06-09 00:00;2023-06-12 00:00;75000.0;1750000.0;2500000.0;0;Pereira;Pereira;;;;false;170;IgnacioC
170;1;2023-06-10 00:00;2023-06-14 00:00;75000.0;1750000.0;2500000.0;0;Cartagena;Cartagena;;;;false;171;JavierC
171;2;2023-06-15 00:00;2023-06-17 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;172;ArmandoC
172;2;2023-06-16 00:00;2023-06-18 00:00;90000.0;210000.0;300000.0;0;Valledupar;Valledupar;;;;false;173;BellaC
173;2;2023-06-17 00:00;2023-06-18 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;174;CamiloC
174;2;2023-06-18 00:00;2023-06-19 00:00;90000.0;210000.0;300000.0;0;Medellin;Medellin;;;;false;175;DanielC
175;2;2023-06-19 00:00;2023-06-22 00:00;90000.0;210000.0;300000.0;0;Barranquilla;Barranquilla;;;;false;176;EstebanC
176;2;2023-06-20 00:00;2023-06-22 00:00;90000.0;210000.0;300000.0;0;Villavicencio;Villavicencio;;;;false;177;FernandoC
177;2;2023-06-21 00:00;2023-06-24 00:00;90000.0;210000.0;300000.0;0;Santa Marta;Santa Marta;;;;false;178;GustavoC
178;2;2023-06-22 00:00;2023-06-23 00:00;90000.0;210000.0;300000.0;0;Riohacha;Riohacha;;;;false;179;HernanC
179;2;2023-06-23 00:00;2023-06-24 00:00;90000.0;210000.0;300000.0;0;Pereira;Pereira;;;;false;180;IgnacioC
180;2;2023-06-24 00:00;2023-06-28 00:00;90000.0;210000.0;300000.0;0;Cartagena;Cartagena;;;;false;181;JavierC
181;1;2023-07-01 00:00;2023-07-03 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;182;ArmandoC
182;1;2023-07-02 00:00;2023-07-04 00:00;75000.0;1750000.0;2500000.0;0;Valledupar;Valledupar;;;;false;183;BellaC
183;1;2023-07-03 00:00;2023-07-05 00:00;75000.0;1750000.0;2500000.0;0;Bogota;Bogota;;;;false;184;CamiloC
184;1;2023-07-04 00:00;2023-07-06 00:00;75000.0;1750000.0;2500000.0;0;Medellin;Medellin;;;;false;185;DanielC
185;1;2023-07-05 00:00;2023-07-09 00:00;75000.0;1750000.0;2500000.0;0;Barranquilla;Barranquilla;;;;false;186;EstebanC
186;1;2023-07-06 00:00;2023-07-08 00:00;75000.0;1750000.0;2500000.0;0;Villavicencio;Villavicencio;;;;false;187;FernandoC
187;1;2023-07-07 00:00;2023-07-11 00:00;75000.0;1750000.0;2500000.0;0;Santa Marta;Santa Marta;;;;false;188;GustavoC
188;1;2023-07-08 00:00;2023-07-09 00:00;75000.0;1750000.0;2500000.0;0;Riohacha;Riohacha;;;;false;189;HernanC
189;1;2023-07-09 00:00;2023-07-11 00:00;75000.0;1750000.0;2500000.0;0;Pereira;Pereira;;;;false;190;IgnacioC
190;1;2023-07-10 00:00;2023-07-12 00:00;75000.0;1750000.0;2500000.0;0;Cartagena;Cartagena;;;;false;191;JavierC
191;2;2023-07-15 00:00;2023-07-17 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;192;ArmandoC
192;2;2023-07-16 00:00;2023-07-17 00:00;90000.0;210000.0;300000.0;0;Valledupar;Valledupar;;;;false;193;BellaC
193;2;2023-07-17 00:00;2023-07-20 00:00;90000.0;210000.0;300000.0;0;Bogota;Bogota;;;;false;194;CamiloC
